ID,datetime,session_start,time,sw_flip,sw_offset,sw_subwave_num,sw_number,mo_y,mo_x,mo_fake_release,mo_act_drag,mo_lobe,level,version,device_timezone,device_OS,time_diff,coord_diff,total_sw_events,first,last,target_location,action_location,action_location_normalized,actions,actions_normalized,collect,false_collect,action_sequences,action_sequences_str,count,sw_start,last_sw,ba_time,ba_position,ba_ID,ba_age,last_ba_sw,is_last_sw,session_score,session_nr,threshold,session_cleared,learned,learning,diff,score,previous_score,prev_action_sequences_str,action_seq_frequency,rank,rank_pct,prev_rank,top,top_prev,puzzle_attempt,cum_score,trial_score,cum_score_s6,cum_score_last_6,threshold_puzzle,first_threshold
1290,2020-12-18 23:29:45,275871,313105.0,True,4.0,0.0,3.0,-143.88889,-195.72543,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1381.0,15.001022,7.0,False,False,2.0,2.0,0.0,2.0,0.0,False,False,"[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,309021.0,3.0,317220.0,2.0,0.0,7.0,3.0,True,0.0,3.0,False,8.0,True,True,0.0,0.0,0.0,"[1.0, 2.0, 5.0, 0.0, 0.0]",5.0,108.0,0.9266635965922172,102.0,other,other,21,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:29:45,275871,314001.0,True,4.0,0.0,3.0,-123.888885,-167.38904,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,896.0,8.336395,7.0,False,False,2.0,2.0,0.0,2.0,0.0,False,False,"[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,309021.0,3.0,317220.0,2.0,0.0,7.0,3.0,True,0.0,3.0,False,8.0,True,True,0.0,0.0,0.0,"[1.0, 2.0, 5.0, 0.0, 0.0]",5.0,108.0,0.9266635965922172,102.0,other,other,21,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:29:45,275871,314682.0,True,4.0,0.0,3.0,-123.33333,-160.72162,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,681.0,6.111862,7.0,False,False,2.0,2.0,0.0,2.0,0.0,False,False,"[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,309021.0,3.0,317220.0,2.0,0.0,7.0,3.0,True,0.0,3.0,False,8.0,True,True,0.0,0.0,0.0,"[1.0, 2.0, 5.0, 0.0, 0.0]",5.0,108.0,0.9266635965922172,102.0,other,other,21,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:29:45,275871,315310.0,True,4.0,0.0,3.0,-129.44444,-158.49915,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,628.0,8.333588,7.0,False,False,2.0,2.0,0.0,2.0,0.0,False,False,"[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,309021.0,3.0,317220.0,2.0,0.0,7.0,3.0,True,0.0,3.0,False,8.0,True,True,0.0,0.0,0.0,"[1.0, 2.0, 5.0, 0.0, 0.0]",5.0,108.0,0.9266635965922172,102.0,other,other,21,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:29:45,275871,315908.0,True,4.0,0.0,3.0,-126.66666,-160.72162,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,598.0,-5.0002594,7.0,False,False,2.0,2.0,0.0,2.0,0.0,False,False,"[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,309021.0,3.0,317220.0,2.0,0.0,7.0,3.0,True,0.0,3.0,False,8.0,True,True,0.0,0.0,0.0,"[1.0, 2.0, 5.0, 0.0, 0.0]",5.0,108.0,0.9266635965922172,102.0,other,other,21,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:29:45,275871,316947.0,True,4.0,0.0,3.0,-102.77777,-150.16492,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1039.0,-13.332184,7.0,False,True,2.0,2.0,0.0,2.0,0.0,False,False,"[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.0,309021.0,3.0,317220.0,2.0,0.0,7.0,3.0,True,0.0,3.0,False,8.0,True,True,0.0,0.0,0.0,"[1.0, 2.0, 5.0, 0.0, 0.0]",5.0,108.0,0.9266635965922172,102.0,other,other,21,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,332865.0,False,0.0,3.0,1.0,-238.33333,15.408569,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,15918.0,301.12903,7.0,True,False,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,,,283.0,18.0,0.9986184664978126,108.0,18.0,first,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,333916.0,False,0.0,3.0,1.0,-223.88889,29.29895,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1051.0,-0.5540619,7.0,False,False,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,,283.0,18.0,0.9986184664978126,108.0,18.0,other,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,334702.0,False,0.0,3.0,1.0,-218.33333,35.410767,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,786.0,0.55625916,7.0,False,False,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,,283.0,18.0,0.9986184664978126,108.0,18.0,other,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,335353.0,False,0.0,3.0,1.0,-227.22223,34.855164,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,651.0,8.333298,7.0,False,False,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,,283.0,18.0,0.9986184664978126,108.0,18.0,other,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,335976.0,False,0.0,3.0,1.0,-217.22223,32.63269,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,623.0,-12.222473,7.0,False,False,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,,283.0,18.0,0.9986184664978126,108.0,18.0,other,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,336630.0,False,0.0,3.0,1.0,-210.55554,27.632141,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,654.0,-11.667236,7.0,False,False,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,,283.0,18.0,0.9986184664978126,108.0,18.0,other,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,337311.0,False,0.0,3.0,1.0,-208.88889,30.410217,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,681.0,1.1114197,7.0,False,True,0.0,3.0,3.0,3.0,3.0,False,False,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",289.0,332865.0,3.0,337611.0,0.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,,283.0,18.0,0.9986184664978126,108.0,18.0,other,22,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,346515.0,False,2.0,0.0,2.0,-147.77777,172.09222,0.0,False,5.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,9204.0,80.57089,5.0,True,False,2.0,4.0,2.0,4.0,2.0,False,False,"[2.0, 0.0, 4.0, 3.0, 3.0]","[2.0, 0.0, 4.0, 3.0, 3.0]",2.0,346515.0,3.0,354178.0,2.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",2.0,111.0,0.8077365876122496,18.0,other,18.0,23,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,348272.0,False,2.0,0.0,2.0,-131.66666,-195.16983,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1757.0,-383.37317,5.0,False,False,2.0,2.0,0.0,2.0,0.0,False,False,"[2.0, 0.0, 4.0, 3.0, 3.0]","[2.0, 0.0, 4.0, 3.0, 3.0]",2.0,346515.0,3.0,354178.0,2.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",2.0,111.0,0.8077365876122496,18.0,other,18.0,23,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,350255.0,False,2.0,0.0,2.0,225.0,8.741211,0.0,False,1.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1983.0,-152.75562,5.0,False,False,2.0,0.0,4.0,0.0,4.0,False,False,"[2.0, 0.0, 4.0, 3.0, 3.0]","[2.0, 0.0, 4.0, 3.0, 3.0]",2.0,346515.0,3.0,354178.0,2.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",2.0,111.0,0.8077365876122496,18.0,other,18.0,23,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,352097.0,False,2.0,0.0,2.0,69.44446,219.31958,0.0,False,6.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1842.0,366.1339,5.0,False,False,2.0,5.0,3.0,5.0,3.0,False,False,"[2.0, 0.0, 4.0, 3.0, 3.0]","[2.0, 0.0, 4.0, 3.0, 3.0]",2.0,346515.0,3.0,354178.0,2.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",2.0,111.0,0.8077365876122496,18.0,other,18.0,23,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,353906.0,False,2.0,0.0,2.0,70.55557,220.98645,0.0,False,6.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1809.0,0.5557556,5.0,False,True,2.0,5.0,3.0,5.0,3.0,False,False,"[2.0, 0.0, 4.0, 3.0, 3.0]","[2.0, 0.0, 4.0, 3.0, 3.0]",2.0,346515.0,3.0,354178.0,2.0,0.0,7.0,3.0,False,16.0,4.0,False,8.0,True,True,16.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]",2.0,111.0,0.8077365876122496,18.0,other,18.0,23,145.0,0.0,145.0,0.0,False,12.0
1290,2020-12-18 23:30:39,329486,359287.0,True,3.0,4.0,3.0,200.00003,0.962585,0.0,False,1.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,5381.0,-349.46832,3.0,True,False,3.0,0.0,3.0,0.0,3.0,False,False,"[3.0, 0.0, -0.0]","[3.0, 0.0, -0.0]",107.0,359287.0,3.0,366192.0,3.0,0.0,4.0,3.0,True,16.0,4.0,False,8.0,True,True,16.0,16.0,,"[2.0, 0.0, 4.0, 3.0, 3.0]",107.0,39.0,0.9969299255506946,111.0,other,other,24,161.0,16.0,145.0,16.0,False,12.0
1290,2020-12-18 23:30:39,329486,360747.0,True,3.0,4.0,3.0,-210.0,18.186646,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1460.0,427.2241,3.0,False,False,3.0,3.0,0.0,3.0,0.0,False,False,"[3.0, 0.0, -0.0]","[3.0, 0.0, -0.0]",107.0,359287.0,3.0,366192.0,3.0,0.0,4.0,3.0,True,16.0,4.0,False,8.0,True,True,16.0,16.0,16.0,"[2.0, 0.0, 4.0, 3.0, 3.0]",107.0,39.0,0.9969299255506946,111.0,other,other,24,161.0,16.0,145.0,16.0,False,12.0
1290,2020-12-18 23:30:39,329486,365894.0,True,3.0,4.0,3.0,-239.44444,-40.153015,0.0,True,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,5147.0,-28.895218,3.0,False,True,3.0,3.0,0.0,-3.0,-0.0,True,False,"[3.0, 0.0, -0.0]","[3.0, 0.0, -0.0]",107.0,359287.0,3.0,366192.0,3.0,0.0,4.0,3.0,True,16.0,4.0,False,8.0,True,True,16.0,16.0,16.0,"[2.0, 0.0, 4.0, 3.0, 3.0]",107.0,39.0,0.9969299255506946,111.0,other,other,24,161.0,16.0,145.0,16.0,False,12.0
1290,2020-12-18 23:31:24,374883,377146.0,False,1.0,4.0,1.0,2.777802,-44.042297,0.0,True,2.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,11252.0,-246.11153,1.0,True,True,1.0,1.0,0.0,-1.0,-0.0,True,False,[-0.0],[-0.0],10219.0,377146.0,4.0,377744.0,1.0,0.0,1.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,1.0,,,10192.0,1.0,1.0,39.0,1.0,first,25,162.0,1.0,145.0,17.0,False,12.0
1290,2020-12-18 23:31:24,374883,383013.0,False,5.0,2.0,2.0,-121.1111,-187.39117,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,5867.0,-19.459976,3.0,True,False,5.0,2.0,3.0,2.0,3.0,False,False,"[3.0, 0.0, -0.0]","[3.0, 0.0, -0.0]",107.0,383013.0,4.0,387303.0,5.0,0.0,4.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,16.0,,[-0.0],107.0,39.0,0.9969299255506946,1.0,other,1.0,26,178.0,16.0,145.0,33.0,False,12.0
1290,2020-12-18 23:31:24,374883,384338.0,False,5.0,2.0,2.0,96.66669,199.31744,0.0,False,6.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1325.0,168.93083,3.0,False,False,5.0,5.0,0.0,5.0,0.0,False,False,"[3.0, 0.0, -0.0]","[3.0, 0.0, -0.0]",107.0,383013.0,4.0,387303.0,5.0,0.0,4.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,16.0,16.0,[-0.0],107.0,39.0,0.9969299255506946,1.0,other,1.0,26,178.0,16.0,145.0,33.0,False,12.0
1290,2020-12-18 23:31:24,374883,387031.0,False,5.0,2.0,2.0,7.222229,39.85565,0.0,True,6.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,2693.0,-70.017334,3.0,False,True,5.0,5.0,0.0,-5.0,-0.0,True,False,"[3.0, 0.0, -0.0]","[3.0, 0.0, -0.0]",107.0,383013.0,4.0,387303.0,5.0,0.0,4.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,16.0,16.0,[-0.0],107.0,39.0,0.9969299255506946,1.0,other,1.0,26,178.0,16.0,145.0,33.0,False,12.0
1290,2020-12-18 23:31:24,374883,394191.0,True,2.0,3.0,3.0,-112.22221,162.64679,0.0,True,2.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,7160.0,242.23558,3.0,True,False,4.0,1.0,3.0,-1.0,-3.0,False,False,"[-3.0, -3.0, -0.0]","[-3.0, -3.0, -0.0]",89.0,394191.0,4.0,399571.0,4.0,0.0,4.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,16.0,,"[3.0, 0.0, -0.0]",89.0,42.0,0.996622918105764,39.0,other,other,27,194.0,16.0,145.0,49.0,False,12.0
1290,2020-12-18 23:31:24,374883,396033.0,True,2.0,3.0,3.0,-72.77777,126.53174,0.0,True,2.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1842.0,-75.559494,3.0,False,False,4.0,1.0,3.0,-1.0,-3.0,False,False,"[-3.0, -3.0, -0.0]","[-3.0, -3.0, -0.0]",89.0,394191.0,4.0,399571.0,4.0,0.0,4.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,16.0,16.0,"[3.0, 0.0, -0.0]",89.0,42.0,0.996622918105764,39.0,other,other,27,194.0,16.0,145.0,49.0,False,12.0
1290,2020-12-18 23:31:24,374883,398377.0,True,2.0,3.0,3.0,-6.666656,-12.372192,0.0,True,5.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,2344.0,-205.01505,3.0,False,True,4.0,4.0,0.0,-4.0,-0.0,True,False,"[-3.0, -3.0, -0.0]","[-3.0, -3.0, -0.0]",89.0,394191.0,4.0,399571.0,4.0,0.0,4.0,4.0,False,34.0,5.0,False,8.0,True,True,18.0,16.0,16.0,"[3.0, 0.0, -0.0]",89.0,42.0,0.996622918105764,39.0,other,other,27,194.0,16.0,145.0,49.0,False,12.0
1290,2020-12-18 23:31:24,374883,403033.0,False,4.0,5.0,4.0,-107.77777,211.54095,0.0,False,5.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,4656.0,325.02426,2.0,True,False,4.0,4.0,0.0,4.0,0.0,False,False,"[0.0, -0.0]","[0.0, -0.0]",2658.0,403033.0,4.0,406721.0,4.0,0.0,1.0,4.0,True,34.0,5.0,False,8.0,True,True,18.0,1.0,,"[-3.0, -3.0, -0.0]",2650.0,4.0,0.999769744416302,42.0,4.0,other,28,195.0,1.0,145.0,50.0,False,12.0
1290,2020-12-18 23:31:24,374883,406423.0,False,4.0,5.0,4.0,-43.333313,92.63916,0.0,True,5.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,3390.0,-183.34625,2.0,False,True,4.0,4.0,0.0,-4.0,-0.0,True,False,"[0.0, -0.0]","[0.0, -0.0]",2658.0,403033.0,4.0,406721.0,4.0,0.0,1.0,4.0,True,34.0,5.0,False,8.0,True,True,18.0,1.0,1.0,"[-3.0, -3.0, -0.0]",2650.0,4.0,0.999769744416302,42.0,4.0,other,28,195.0,1.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,447902.0,True,1.0,1.0,1.0,-233.88889,-459.64297,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,41479.0,-361.72653,3.0,True,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,,,1.0,112.0,0.3794228260035306,4.0,other,first,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,448154.0,True,1.0,1.0,1.0,-232.77777,-447.41943,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,252.0,11.112427,3.0,False,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,448405.0,True,1.0,1.0,1.0,-233.88889,-452.41998,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,251.0,-3.8894348,3.0,False,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,448594.0,True,1.0,1.0,1.0,-227.22223,-452.9756,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,189.0,-7.2222595,3.0,False,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,448814.0,True,1.0,1.0,1.0,-230.0,-447.97504,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,220.0,7.7783203,3.0,False,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,449033.0,True,1.0,1.0,1.0,-233.88889,-441.86328,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,219.0,10.000641,3.0,False,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,449253.0,True,1.0,1.0,1.0,-232.77777,-432.9734,0.0,False,0.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,220.0,7.778778,3.0,False,False,5.0,-1.0,0.0,-1.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,450852.0,True,1.0,1.0,1.0,103.33334,197.65057,0.0,False,6.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,1599.0,294.51285,3.0,False,False,5.0,5.0,0.0,5.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,454474.0,True,1.0,1.0,1.0,-138.33333,-186.27997,0.0,False,3.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,3622.0,-142.26387,3.0,False,False,5.0,2.0,3.0,2.0,3.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,461194.0,True,1.0,1.0,1.0,92.22223,195.4281,0.0,False,6.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,6720.0,151.15251,3.0,False,True,5.0,5.0,0.0,5.0,0.0,False,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",1.0,447902.0,3.0,462089.0,5.0,0.0,7.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,0.0,0.0,,1.0,112.0,0.3794228260035306,4.0,other,4.0,29,195.0,0.0,145.0,50.0,False,12.0
1290,2020-12-18 23:32:34,444868,467471.0,True,2.0,3.0,2.0,-223.88889,10.40802,0.0,False,4.0,1.0,2.0,"{'bias': 0.0, 'name': 'WET'}",Android,6277.0,131.09103,3.0,True,False,4.0,3.0,5.0,3.0,5.0,False,False,"[5.0, 0.0, -0.0]","[5.0, 0.0, -0.0]",46.0,467471.0,3.0,470504.0,4.0,0.0,2.0,3.0,False,4.0,6.0,False,8.0,True,True,-30.0,4.0,,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]",45.0,68.0,0.9930539565584464,112.0,other,other,30,199.0,4.0,161.0,38.0,False,12.0
